snapped_at,price,market_cap,total_volume
2024-09-18 00:00:00 UTC,2341.0924132597524,281704536557.3961,14449511265.93516
2024-09-19 00:00:00 UTC,2361.960992100706,283874122378.3681,17524561761.811428
2024-09-20 00:00:00 UTC,2465.2347833172967,296680606397.51587,17820089225.37694
2024-09-21 00:00:00 UTC,2557.6218555442515,307586864690.1545,18498405459.395584
2024-09-22 00:00:00 UTC,2614.599604753501,315153052833.9301,9276102854.536339
2024-09-23 00:00:00 UTC,2582.847683741262,310840922229.8413,12759588941.97967
2024-09-24 00:00:00 UTC,2647.9931622033255,318666137823.1156,19740370943.835594
2024-09-25 00:00:00 UTC,2653.844345308008,319524635350.52515,16584773336.25631
2024-09-26 00:00:00 UTC,2578.566359563475,309875035203.6359,14003678832.756735
2024-09-27 00:00:00 UTC,2630.94983700893,316828988137.27673,16686162392.966532
2024-09-28 00:00:00 UTC,2698.1928212346033,324681649929.6723,16468123574.12263
2024-09-29 00:00:00 UTC,2680.218702062471,322761939149.4107,9607072594.439383
2024-09-30 00:00:00 UTC,2659.611211611689,320146112155.9396,9570811494.068226
2024-10-01 00:00:00 UTC,2597.3411516834435,312577514239.3695,17539259209.42195
2024-10-02 00:00:00 UTC,2451.631522589772,295243912099.71765,26538568534.282005
2024-10-03 00:00:00 UTC,2365.231040243019,284621591999.18945,20613586399.40693
2024-10-04 00:00:00 UTC,2348.0048369247393,282601960212.3656,18771995105.191242
2024-10-05 00:00:00 UTC,2416.9184055552637,290928251441.44226,15230883994.399237
2024-10-06 00:00:00 UTC,2415.4038137445546,290706276902.6144,7362867897.959902
2024-10-07 00:00:00 UTC,2438.030912544012,293516242471.9333,7641011283.520121
2024-10-08 00:00:00 UTC,2422.7506412955013,291612805733.03143,16943828822.371426
2024-10-09 00:00:00 UTC,2441.4651696200294,294190554781.40424,13601054198.545612
2024-10-10 00:00:00 UTC,2367.615096789395,285084590935.4484,14384326799.317202
2024-10-11 00:00:00 UTC,2381.7817088014776,286552629874.8065,14686776834.298496
2024-10-12 00:00:00 UTC,2435.7137843692162,293162664953.97815,13097241431.234644
2024-10-13 00:00:00 UTC,2477.6130275578225,298282533565.2097,8538997411.470292
2024-10-14 00:00:00 UTC,2466.8607267086663,296977636559.92773,7516544091.44527
2024-10-15 00:00:00 UTC,2628.504376157751,316451494816.54065,21502937840.286705
2024-10-16 00:00:00 UTC,2602.0760435960988,313216116600.22363,21986428173.14599
2024-10-17 00:00:00 UTC,2611.700159182395,314435102932.4304,16135687550.25065
2024-10-18 00:00:00 UTC,2603.1202923346113,313194633306.5954,14330391810.475258
2024-10-19 00:00:00 UTC,2643.156520987104,318245706033.605,16301885114.203026
2024-10-20 00:00:00 UTC,2649.979289580214,318975355966.1185,7337169826.464913
2024-10-21 00:00:00 UTC,2742.9591411600395,330127637903.2564,12697856633.571321
2024-10-22 00:00:00 UTC,2665.731938974013,320871813296.62164,17340865615.868176
2024-10-23 00:00:00 UTC,2619.5653130506435,315286963217.6233,15418370745.51069
2024-10-24 00:00:00 UTC,2524.1038563091197,303758669310.65466,19004341635.326817
2024-10-25 00:00:00 UTC,2536.234041319884,305016120148.3843,16708110976.636312
2024-10-26 00:00:00 UTC,2422.09328922875,290598017399.4684,23734197478.807434
2024-10-27 00:00:00 UTC,2479.3736032443317,298518432454.89374,13434262241.34632
2024-10-28 00:00:00 UTC,2505.502947138879,301656245036.7335,8656317174.654642
2024-10-29 00:00:00 UTC,2564.8138556782997,308760527470.31,19560694034.693996
2024-10-30 00:00:00 UTC,2638.637351278122,317633905084.8851,22541317733.245987
2024-10-31 00:00:00 UTC,2657.6141818494384,320125387602.99,22790792400.863556
2024-11-01 00:00:00 UTC,2514.750787241073,302903644448.69275,20097565241.562813
2024-11-02 00:00:00 UTC,2513.8372870612066,302633410028.4328,20396109310.40712
2024-11-03 00:00:00 UTC,2491.352150058657,299972542553.578,8253307127.229915
2024-11-04 00:00:00 UTC,2456.979687344711,296080479788.81036,14546539750.496363
2024-11-05 00:00:00 UTC,2395.9472139132804,288417039274.4664,17316680977.698635
2024-11-06 00:00:00 UTC,2422.368479855642,291680535424.015,18024855703.904736
2024-11-07 00:00:00 UTC,2720.6217450068793,327447580506.6538,42388106411.06861
2024-11-08 00:00:00 UTC,2894.9718733838376,348640981227.00085,36844374455.9351
2024-11-09 00:00:00 UTC,2960.9593369382137,356482981903.24994,33688997426.40259
2024-11-10 00:00:00 UTC,3130.035524073996,376942816358.42664,30583711140.36284
2024-11-11 00:00:00 UTC,3191.9044555518153,384143201744.36383,47726595161.32535
2024-11-12 00:00:00 UTC,3372.7914863430115,407462829811.2162,62390436438.24982
2024-11-13 00:00:00 UTC,3260.934386131155,392233485413.7434,60074013245.45247
